Product_Name,Category_Type,Sale_Price,Original_Price,Discount_Percentage,Rating,Review_Count,Stock_Status,Available_Colors,Tags
-0.2552637351213155,0.335632333115223,2.865592536926056,2.7505689342160866,-0.9628243623668111,0.07860858523334367,-0.3098827914013176,-0.6959705453537527,0.7657957346342745,1.2603062145572808
-1.3857174192299984,0.335632333115223,0.12132549047469186,0.27006086532783596,0.015446380144922247,1.801950646118049,-0.42525519281423835,-0.6959705453537527,0.06485187002227372,1.2603062145572808
-0.8387237011128937,-1.0506751297520025,-0.05572399639313809,-0.6319420688133461,-0.8929478807588301,0.07860858523334367,-0.3098827914013176,-0.6959705453537527,-1.3001440768537278,1.1332052693524595
0.4375949744936837,0.335632333115223,0.7409986945120967,0.38281123209548373,-0.8230713991508493,0.07860858523334367,-0.3098827914013176,-0.6959705453537527,-1.6321701179857282,1.2603062145572808
0.5469937181171046,1.0287860645488358,3.7508399712652056,2.0740667336102003,-2.4302304761344113,1.801950646118049,-0.42395154986042,-0.6959705453537527,-1.558386553289728,1.3450401780271617
-1.6409811543513138,-1.0506751297520025,-0.409822970128798,-0.744692435580994,-0.19418306467902063,1.801950646118049,-0.4213442639527834,-0.6959705453537527,0.6920121699382744,1.1332052693524595
0.03646624787447364,-1.0506751297520025,-0.14424873982705305,0.38281123209548373,0.5744582330087699,-0.2086150915807767,-0.4017896196455087,-0.6959705453537527,0.4706614758502742,1.1332052693524595
0.2917299829957891,-1.0506751297520025,0.20985023390860683,-1.3084442694192326,-4.1771425163339355,-2.985110634117251,-0.4213442639527834,-0.6959705453537527,0.8764710816782747,1.3026731962922213
1.3127849234810511,0.335632333115223,0.12132549047469186,0.1573104985601882,-0.05443010146305871,-1.836215926860778,-0.40570054850696363,-0.6959705453537527,-1.337035859201728,1.2603062145572808
-0.2917299829957891,0.335632333115223,0.03280074704077688,0.1573104985601882,0.0853228617529032,-2.985110634117251,-0.42395154986042,-0.6959705453537527,-1.2263605121577277,1.2603062145572808
-0.3281962308702628,0.335632333115223,-0.49834771356271296,-0.29369096851040283,0.5744582330087699,0.461573487652168,-0.4083078344146003,-0.6959705453537527,0.8026875169822746,1.2603062145572808
1.2763186756065774,0.335632333115223,-0.49834771356271296,-0.29369096851040283,0.5744582330087699,-0.4000975427901931,-0.3874495471535072,-0.6959705453537527,-1.0787933827657277,1.2603062145572808
-0.7293249574894728,-1.0506751297520025,-0.14424873982705305,0.38281123209548373,0.5744582330087699,-2.1234396036748984,-0.39787869078405375,-0.6959705453537527,-0.1196070417177265,1.1332052693524595
